,action_0,action_1,action_2,cumulative_reward
0,0.0009999996,0.051596433,0.0,197.46829
1,0.07848356,0.046559256,-0.0003919409,197.46829
2,0.15661716,0.039776273,-0.0016276129,197.46829
3,0.23343815,0.041903365,-0.0017243864,197.46829
4,0.30802777,0.0381014,-0.0019269687,197.46829
5,0.37953088,0.03487581,-0.0025091455,197.46829
6,0.44718814,0.036089208,-0.0012931208,197.46829
7,0.51047313,0.02789211,-0.0013222458,197.46829
8,0.5690598,0.027138492,-0.0018455825,197.46829
9,0.622811,0.056238517,0.00022478963,197.46829
10,0.67174387,0.04829616,-0.00060100877,197.46829
11,0.7159085,0.057511993,-0.0020986618,197.46829
12,0.75538915,0.07339644,0.00041956257,197.46829
13,0.7900284,0.057554092,-6.8042944e-05,197.46829
14,0.8165777,0.051992178,-0.0014845965,197.46829
15,0.82951605,0.054337412,0.0017301886,197.46829
16,0.82267636,0.027628459,0.0012960422,197.46829
17,0.78432834,0.012025896,-0.00054433267,197.46829
18,0.69210047,0.02798713,0.00238285,197.46829
19,0.51258427,0.020265048,0.0013449108,197.46829
20,0.2279098,0.026175551,-0.0012255205,197.46829
21,0.110190526,0.05022976,-0.0003346714,197.46829
22,0.4009282,0.056875028,-0.0011359693,197.46829
23,0.5941876,0.06713817,-0.0025226995,197.46829
24,0.7040737,0.068519056,-0.0012530405,197.46829
25,0.75975543,0.06030825,-0.0010996725,197.46829
26,0.78124475,0.05828778,-0.0013144966,197.46829
27,0.7778838,0.090728335,0.0022601828,197.46829
28,0.7530605,0.07512786,0.0013955652,197.46829
29,0.7089754,0.07924793,-0.00058919203,197.46829
30,0.65019417,0.09373553,0.0020111129,197.46829
31,0.5843719,0.07536012,0.0013661198,197.46829
32,0.51834613,0.068119116,-0.00026761895,197.46829
33,0.45266378,0.07381712,0.0016031518,197.46829
34,0.37978026,0.0539807,0.0009934533,197.46829
35,0.28738973,0.044069678,-0.00039212406,197.46829
36,0.16512486,0.048973657,0.00044992854,197.46829
37,0.012547345,0.033397704,-0.0004119786,197.46829
38,0.15584403,0.033899706,-0.0016601452,197.46829
39,0.31512076,0.0293599,-0.0020056157,197.46829
40,0.44440365,0.02495346,-0.0011530613,197.46829
41,0.5360716,0.01994645,-0.0012388381,197.46829
42,0.5935998,0.037520293,0.00012596087,197.46829
43,0.6244815,0.043281086,0.0011181865,197.46829
44,0.63569903,0.026665268,0.00010556365,197.46829
45,0.63244736,0.04601022,0.0013455211,197.46829
46,0.61821437,0.052161064,0.0024536524,197.46829
47,0.59518903,0.033776447,0.0011090939,197.46829
48,0.5643627,0.05841334,0.0015061338,197.46829
49,0.52443194,0.06993943,0.0016397688,197.46829
50,0.47122172,0.05964003,-0.00015147935,197.46829
51,0.39257488,0.07813703,0.0012431397,197.46829
52,0.2749482,0.060947664,0.00091081514,197.46829
53,0.11546979,0.05309198,0.0011057055,197.46829
54,0.07003038,0.046473417,0.0013050021,197.46829
55,0.24986495,0.028411282,0.00036122042,197.46829
56,0.39492738,0.027721912,0.000105535466,197.46829
57,0.49314973,0.028557999,-5.1813855e-05,197.46829
58,0.54692996,0.027889619,-0.0008557056,197.46829
59,0.5642888,0.054209497,0.0009972581,197.46829
60,0.55448544,0.051369835,0.0004565865,197.46829
61,0.5272156,0.0625975,-0.0006609774,197.46829
62,0.4922133,0.09184244,0.0014122223,197.46829
63,0.4572497,0.08203822,0.00084304507,197.46829
64,0.42544234,0.086311504,0.0011634743,197.46829
65,0.3942689,0.08437056,0.0016282042,197.46829
66,0.35712302,0.06418714,0.0007533891,197.46829
67,0.30626148,0.06465617,0.0010450794,197.46829
68,0.23582903,0.056281928,0.0012523131,197.46829
69,0.14436741,0.037639797,0.0003945107,197.46829
70,0.036330532,0.03694374,0.0009151657,197.46829
71,0.0784579,0.027746504,0.00045400043,197.46829
72,0.18792602,0.024768507,-0.000401918,197.46829
73,0.28222567,0.02496863,-0.0007381743,197.46829
74,0.35616544,0.025874913,-0.001208086,197.46829
75,0.40900663,0.03648111,-0.00020489699,197.46829
76,0.4427634,0.028928258,-0.00060860417,197.46829
77,0.46043462,0.032805305,-0.0013427499,197.46829
78,0.46488366,0.055252276,0.00031963372,197.46829
79,0.45826936,0.046565216,-0.00036834984,197.46829
80,0.4417569,0.052278396,-0.00013006755,197.46829
81,0.41555217,0.057649996,0.00040182107,197.46829
82,0.37912974,0.04658746,-0.00038434815,197.46829
83,0.33164462,0.05906506,6.0797893e-06,197.46829
84,0.27253228,0.060115565,0.00023954903,197.46829
85,0.20214128,0.048637424,-0.0006717403,197.46829
86,0.12146533,0.056354146,6.6110384e-05,197.46829
87,0.030278303,0.05173411,-0.0003545979,197.46829
88,0.06705633,0.048687812,-0.0013255043,197.46829
89,0.16202465,0.049430672,-0.0017624468,197.46829
90,0.24490932,0.047983803,-0.0016842152,197.46829
91,0.3087519,0.04669338,-0.001846378,197.46829
92,0.3516488,0.058157343,-0.0007817753,197.46829
93,0.37593204,0.055630744,-0.0010740594,197.46829
94,0.38607645,0.06038456,-0.0018354465,197.46829
95,0.38657945,0.083225794,-0.0005814526,197.46829
96,0.3804255,0.072106466,-0.0011821715,197.46829
97,0.36853382,0.078203894,-0.00081816205,197.46829
98,0.3499418,0.0785099,-0.00041698292,197.46829
99,0.32267118,0.062744476,-0.001267298,197.46829
100,0.28481096,0.067241184,-0.0011148886,197.46829
101,0.23538682,0.06254023,-0.0010650503,197.46829
102,0.17497261,0.04971567,-0.0019187739,197.46829
103,0.10591664,0.05229065,-0.0013832392,197.46829
104,0.03197493,0.04398834,-0.0018788348,197.46829
105,0.042405304,0.04250633,-0.0027318336,197.46829
106,0.11280393,0.042791754,-0.0031501963,197.46829
107,0.17581101,0.041932747,-0.0032670554,197.46829
108,0.22921766,0.04118471,-0.003524996,197.46829
109,0.2719627,0.04492285,-0.0028509083,197.46829
110,0.30390164,0.04052073,-0.0030296012,197.46829
111,0.32535046,0.043173637,-0.0034866335,197.46829
112,0.33678195,0.0488036,-0.0039333072,197.46829
113,0.33858418,0.065586396,-0.0027279847,197.46829
114,0.33103988,0.054575257,-0.003188175,197.46829
115,0.31418437,0.061861366,-0.0028429248,197.46829
116,0.28807613,0.06792341,-0.0025444592,197.46829
117,0.25297666,0.057957266,-0.0035511593,197.46829
118,0.20946977,0.06348348,-0.0037891446,197.46829
119,0.15870613,0.06314022,-0.0038259698,197.46829
120,0.102448806,0.05909708,-0.0043611056,197.46829
121,0.042947933,0.060139045,-0.0045135627,197.46829
122,0.017250402,0.061139353,-0.004741311,197.46829
123,0.075402334,0.06251912,-0.0052714064,197.46829
124,0.12925896,0.066121794,-0.005392016,197.46829
125,0.17691658,0.06824931,-0.005552996,197.46829
126,0.2170348,0.0711614,-0.005907429,197.46829
127,0.24878964,0.075157374,-0.006299719,197.46829
128,0.27177665,0.08369832,-0.0058828196,197.46829
129,0.2858135,0.08131321,-0.005597582,197.46829
130,0.29087448,0.078385636,-0.0059513217,197.46829
131,0.28706834,0.08302198,-0.006504787,197.46829
132,0.27456704,0.08670047,-0.007310352,197.46829
133,0.2537524,0.091450565,-0.006523727,197.46829
134,0.22506571,0.08405739,-0.0067259083,197.46829
135,0.18930046,0.08050228,-0.007397976,197.46829
136,0.14755541,0.08116354,-0.008205432,197.46829
137,0.10125252,0.08047473,-0.008537979,197.46829
138,0.052071627,0.07590024,-0.008695,197.46829
139,0.002102867,0.07283216,-0.008971585,197.46829
140,0.047478683,0.07367425,-0.00939564,197.46829
141,0.09408586,0.075600654,-0.010126987,197.46829
142,0.13634889,0.0788998,-0.010512223,197.46829
