,action_0,action_1,action_2,action_3,action_4,action_5,cumulative_reward
0,0.008833348,0.008833348,0.0,-0.0022091588,-0.0043329885,-0.007906523,1161.4528
1,0.2776829,0.2776829,1.0,0.063649036,-0.030453065,0.11712229,1161.4528
2,0.5209866,0.5209866,1.0,0.00976834,0.18830562,-0.21805923,1161.4528
3,0.43725124,0.43725124,1.0,-0.17129862,-0.083179206,0.16090187,1161.4528
4,0.2686653,0.2686653,-1.0,-0.17173032,0.04992868,-0.22338228,1161.4528
5,-0.7172927,-0.7172927,-1.0,0.007954281,0.02717517,0.18399626,1161.4528
6,-0.6214213,-0.6214213,-1.0,0.48590556,0.40746823,-0.23657753,1161.4528
7,-0.72970605,-0.72970605,-1.0,0.018648844,0.4473141,0.080601744,1161.4528
8,-0.159024,-0.159024,-1.0,0.5344984,0.51999384,-0.020998817,1161.4528
9,0.6598747,0.6598747,1.0,0.023880545,-0.3914629,0.07354758,1161.4528
10,0.95174885,0.95174885,1.0,-0.48168454,-0.7568906,-0.34625435,1161.4528
11,0.638422,0.638422,1.0,-0.2364939,0.041137908,-0.37700382,1161.4528
12,0.47585565,0.47585565,1.0,0.016608307,0.14607458,0.17810506,1161.4528
13,0.53600264,0.53600264,1.0,-0.2188978,-0.29792973,-0.090114504,1161.4528
14,0.16918992,0.16918992,1.0,-0.20954087,0.14533891,-0.17965358,1161.4528
15,0.35467204,0.35467204,-1.0,0.11042012,0.16894501,0.20591387,1161.4528
16,-0.72083306,-0.72083306,-1.0,0.03652904,-0.14635874,-0.057413336,1161.4528
17,-0.67867225,-0.67867225,-1.0,0.3543575,0.2975875,-0.10586381,1161.4528
18,-0.5819295,-0.5819295,-1.0,0.33612853,0.3520388,0.22788736,1161.4528
19,-0.49651587,-0.49651587,-1.0,0.31901076,0.36557108,0.060859382,1161.4528
20,-0.4353694,-0.4353694,1.0,0.2959494,0.3441609,0.16861075,1161.4528
21,0.6990931,0.6990931,1.0,0.2759132,0.34960565,0.024252161,1161.4528
22,0.65116775,0.65116775,1.0,-0.6059227,-0.3218669,-0.20698582,1161.4528
23,0.56242764,0.56242764,1.0,-0.091059804,-0.17508966,-0.105607554,1161.4528
24,0.4847221,0.4847221,1.0,-0.43565366,-0.39908504,-0.21614616,1161.4528
25,0.40917063,0.40917063,-1.0,-0.1546581,-0.30154464,-0.045718577,1161.4528
26,-0.70393854,-0.70393854,-1.0,-0.27754268,-0.4292457,-0.034665547,1161.4528
27,-0.64206856,-0.64206856,-1.0,0.25926062,0.083909124,0.10274574,1161.4528
28,-0.5355299,-0.5355299,-1.0,0.24906406,0.23034424,0.15319583,1161.4528
29,-0.46285477,-0.46285477,1.0,0.28188643,0.30192074,0.21952805,1161.4528
30,0.6842621,0.6842621,1.0,0.25490507,0.34342694,0.13527262,1161.4528
31,0.6366899,0.6366899,1.0,-0.41862932,-0.31098235,0.12476951,1161.4528
32,0.54930323,0.54930323,1.0,-0.3294922,-0.26953802,-0.27541047,1161.4528
33,0.48524106,0.48524106,1.0,-0.29486564,-0.2769297,-0.008417958,1161.4528
34,0.41782743,0.41782743,-1.0,-0.41082895,-0.34243804,-0.12738295,1161.4528
35,-0.788286,-0.788286,-1.0,0.03429292,0.16541472,-0.06677704,1161.4528
36,-0.6648448,-0.6648448,-1.0,0.74126905,0.5809422,0.16341937,1161.4528
37,-0.5623923,-0.5623923,-1.0,0.32197753,0.25749764,0.25453937,1161.4528
38,-0.4985928,-0.4985928,-1.0,0.28142482,0.3034256,-0.045265563,1161.4528
39,-0.41481182,-0.41481182,1.0,0.25605798,0.3413908,0.069295265,1161.4528
40,0.7262987,0.7262987,1.0,0.06327558,0.39435175,-0.14510706,1161.4528
41,0.70162684,0.70162684,1.0,-0.31947294,-0.14193052,0.17729104,1161.4528
42,0.62261677,0.62261677,1.0,-0.2594821,-0.2611331,-0.24111164,1161.4528
43,0.5343871,0.5343871,-1.0,-0.33165628,-0.35276112,-0.039768267,1161.4528
44,-0.64813703,-0.64813703,-1.0,-0.28257117,-0.3733621,-0.15037401,1161.4528
45,-0.59337497,-0.59337497,-1.0,0.4427812,0.2853721,0.0037369854,1161.4528
46,-0.507369,-0.507369,-1.0,0.08634665,0.2097711,0.12210837,1161.4528
47,-0.4394091,-0.4394091,-1.0,0.39633858,0.34165132,0.14657857,1161.4528
48,-0.3740544,-0.3740544,1.0,0.23169878,0.18274648,0.14010744,1161.4528
49,0.7225052,0.7225052,1.0,0.20181102,0.21201688,0.011376783,1161.4528
50,0.67011046,0.67011046,1.0,-0.4362631,-0.4062733,0.0853894,1161.4528
51,0.5649041,0.5649041,1.0,-0.34925175,-0.35736609,-0.36459252,1161.4528
52,0.47636026,0.47636026,-1.0,-0.30488175,-0.33683807,-0.040625032,1161.4528
53,-0.68085617,-0.68085617,-1.0,-0.27675068,-0.34835607,-0.1994152,1161.4528
54,-0.6284924,-0.6284924,-1.0,0.41452202,0.3360328,-0.07847836,1161.4528
55,-0.5389522,-0.5389522,-1.0,0.3253553,0.30074647,0.26489255,1161.4528
56,-0.47437698,-0.47437698,-1.0,0.29874247,0.3081859,-0.033711318,1161.4528
57,-0.41544986,-0.41544986,1.0,0.2873683,0.30756247,0.10816905,1161.4528
58,0.70526725,0.70526725,1.0,0.2630763,0.3343267,0.013963863,1161.4528
59,0.6463805,0.6463805,1.0,-0.40243948,-0.31459323,0.12960383,1161.4528
60,0.5329892,0.5329892,1.0,-0.30982018,-0.26655525,-0.37639743,1161.4528
61,0.4380847,0.4380847,1.0,-0.27269372,-0.26011118,-0.016856225,1161.4528
62,0.3499325,0.3499325,-1.0,-0.25378886,-0.24955948,-0.15525587,1161.4528
63,-0.7338219,-0.7338219,-1.0,-0.21840607,-0.26905912,0.001381456,1161.4528
64,-0.68912935,-0.68912935,-1.0,0.41433197,0.35084793,-0.05710916,1161.4528
65,-0.60180455,-0.60180455,-1.0,0.33379298,0.31481364,0.3514485,1161.4528
66,-0.52176964,-0.52176964,1.0,0.30605918,0.32085836,0.008413078,1161.4528
67,0.65942776,0.65942776,1.0,0.2897228,0.3552397,0.1852371,1161.4528
68,0.61584085,0.61584085,1.0,-0.40797958,-0.32307148,0.058141556,1161.4528
69,0.5312971,0.5312971,1.0,-0.22036305,-0.28361034,-0.18243667,1161.4528
70,0.46561345,0.46561345,1.0,-0.4004175,-0.33993217,-0.17573303,1161.4528
71,0.40610847,0.40610847,-1.0,-0.24203779,-0.23191668,-0.12303086,1161.4528
72,-0.7099352,-0.7099352,-1.0,-0.24207096,-0.2906567,-0.021340303,1161.4528
73,-0.66295856,-0.66295856,-1.0,0.5104567,0.34839466,0.037224133,1161.4528
74,-0.5760358,-0.5760358,-1.0,0.23714285,0.25898525,0.2700825,1161.4528
75,-0.49579123,-0.49579123,1.0,0.34293598,0.355393,0.03442014,1161.4528
76,0.67848164,0.67848164,1.0,0.29108056,0.35833272,0.17821163,1161.4528
77,0.63576216,0.63576216,1.0,-0.47280455,-0.31455842,-0.023648564,1161.4528
78,0.5527588,0.5527588,1.0,-0.18934534,-0.22707278,-0.12573136,1161.4528
79,0.48491207,0.48491207,1.0,-0.40741172,-0.32545337,-0.16077912,1161.4528
80,0.41679582,0.41679582,-1.0,-0.22633435,-0.22221678,-0.073230915,1161.4528
81,-0.7036846,-0.7036846,-1.0,-0.26323846,-0.2989244,-0.022067867,1161.4528
82,-0.648202,-0.648202,-1.0,0.5023957,0.3541061,0.013139518,1161.4528
83,-0.55635345,-0.55635345,-1.0,0.16586608,0.2691457,0.1621224,1161.4528
84,-0.49100688,-0.49100688,-1.0,0.3680342,0.40015987,0.03767945,1161.4528
85,-0.4192265,-0.4192265,1.0,0.27943233,0.33300015,0.17085673,1161.4528
86,0.71311486,0.71311486,1.0,0.020874208,0.36911973,-0.2104085,1161.4528
87,0.6817707,0.6817707,1.0,-0.40005955,-0.12844004,0.1442308,1161.4528
88,0.60376066,0.60376066,1.0,-0.20456193,-0.18596709,-0.20736615,1161.4528
89,0.52114713,0.52114713,-1.0,-0.3410891,-0.3335328,-0.031337406,1161.4528
90,-0.65111494,-0.65111494,-1.0,-0.2387666,-0.34930947,-0.11204824,1161.4528
91,-0.5883698,-0.5883698,-1.0,0.4351879,0.28011724,0.008130043,1161.4528
92,-0.5001427,-0.5001427,-1.0,0.08958329,0.2241793,0.085146636,1161.4528
93,-0.43259436,-0.43259436,-1.0,0.38455924,0.3653153,0.11613953,1161.4528
94,-0.36427703,-0.36427703,1.0,0.23205516,0.22759423,0.14693129,1161.4528
95,0.7348254,0.7348254,1.0,0.20766565,0.25436038,-0.0013487182,1161.4528
96,0.68666774,0.68666774,1.0,-0.54966426,-0.3744217,-0.06748044,1161.4528
97,0.58217496,0.58217496,1.0,-0.14485164,-0.27287102,-0.09091264,1161.4528
98,0.47939396,0.47939396,-1.0,-0.41889462,-0.4231455,-0.173203,1161.4528
99,-0.6845505,-0.6845505,-1.0,-0.17437433,-0.34524354,-0.061422713,1161.4528
100,-0.6301921,-0.6301921,-1.0,0.4242253,0.25351888,-0.037316244,1161.4528
101,-0.5400503,-0.5400503,-1.0,0.19605295,0.22982849,0.12287995,1161.4528
102,-0.4707511,-0.4707511,-1.0,0.3584804,0.32319444,0.065065205,1161.4528
103,-0.41480502,-0.41480502,1.0,0.26860255,0.2476367,0.12518662,1161.4528
104,0.70104396,0.70104396,1.0,0.24858597,0.28756264,0.005897662,1161.4528
105,0.64098454,0.64098454,1.0,-0.41005728,-0.3457808,0.08883536,1161.4528
106,0.5293782,0.5293782,1.0,-0.19189793,-0.29517785,-0.21171601,1161.4528
107,0.43409386,0.43409386,-1.0,-0.37710604,-0.35296753,-0.12572415,1161.4528
108,-0.7096755,-0.7096755,-1.0,-0.21598366,-0.272525,-0.12162198,1161.4528
109,-0.6580193,-0.6580193,-1.0,0.43619272,0.35871583,0.0031937247,1161.4528
110,-0.5668577,-0.5668577,-1.0,0.21120113,0.3180459,0.16699316,1161.4528
111,-0.4927046,-0.4927046,1.0,0.38013062,0.386248,0.13133988,1161.4528
112,0.66119784,0.66119784,1.0,0.26812,0.32986906,0.1651303,1161.4528
113,0.5917286,0.5917286,1.0,-0.51788527,-0.33002734,-0.07144018,1161.4528
114,0.48999435,0.48999435,1.0,-0.12607783,-0.20127012,-0.06852941,1161.4528
115,0.43728325,0.43728325,1.0,-0.41009971,-0.32532734,-0.1714423,1161.4528
116,0.3838921,0.3838921,-1.0,-0.18344699,-0.19188754,-0.045066528,1161.4528
117,-0.7166199,-0.7166199,-1.0,-0.2602626,-0.2807966,-0.025656521,1161.4528
118,-0.6659474,-0.6659474,-1.0,0.5231324,0.38191423,0.018374775,1161.4528
119,-0.5801146,-0.5801146,-1.0,0.18832919,0.296196,0.15656549,1161.4528
120,-0.50865275,-0.50865275,1.0,0.38838387,0.42230183,0.09513695,1161.4528
121,0.66490173,0.66490173,1.0,0.29857445,0.3881786,0.15946674,1161.4528
122,0.6152542,0.6152542,1.0,-0.59546834,-0.27334124,-0.21585628,1161.4528
123,0.53592896,0.53592896,1.0,-0.0466549,-0.100219324,0.045823734,1161.4528
124,0.4718282,0.4718282,1.0,-0.4593092,-0.33429298,-0.24335271,1161.4528
125,0.40616003,0.40616003,-1.0,-0.15545787,-0.18633053,-0.0037814938,1161.4528
126,-0.7093045,-0.7093045,-1.0,-0.3061921,-0.3140034,-0.07674178,1161.4528
127,-0.6680304,-0.6680304,-1.0,0.23536187,0.21518154,0.07919801,1161.4528
128,-0.5794886,-0.5794886,-1.0,0.3370756,0.3501718,0.09370791,1161.4528
129,-0.49264345,-0.49264345,-1.0,0.31819794,0.3316723,0.17406334,1161.4528
130,-0.41664615,-0.41664615,1.0,0.20522445,0.29888585,-0.0012409233,1161.4528
131,0.7183679,0.7183679,1.0,0.10405391,0.37668055,-0.08020614,1161.4528
132,0.6867914,0.6867914,1.0,-0.44493842,-0.19227985,0.070159525,1161.4528
133,0.6054737,0.6054737,1.0,-0.13951203,-0.19963628,-0.1337195,1161.4528
134,0.52021986,0.52021986,1.0,-0.36777034,-0.38091794,-0.072594866,1161.4528
135,0.4389179,0.4389179,-1.0,-0.20538266,-0.32524782,-0.089802906,1161.4528
136,-0.6962171,-0.6962171,-1.0,-0.36017776,-0.45086762,-0.0132993655,1161.4528
137,-0.6383144,-0.6383144,-1.0,0.4268205,0.2056629,0.028095659,1161.4528
138,-0.5333725,-0.5333725,-1.0,0.2481151,0.24598914,0.041410565,1161.4528
139,-0.46685997,-0.46685997,-1.0,0.30299225,0.3008219,0.14995244,1161.4528
140,-0.39967075,-0.39967075,1.0,0.26067147,0.28417435,0.026839873,1161.4528
141,0.72317237,0.72317237,1.0,0.17869957,0.32109398,0.05078414,1161.4528
142,0.68869233,0.68869233,1.0,-0.56165063,-0.27101177,-0.14429507,1161.4528
143,0.61012644,0.61012644,1.0,-0.08919463,-0.17092752,0.007993564,1161.4528
144,0.529052,0.529052,-1.0,-0.4304886,-0.40105614,-0.18367885,1161.4528
145,-0.6493283,-0.6493283,-1.0,-0.40259993,-0.45173466,-0.017180303,1161.4528
146,-0.59131515,-0.59131515,-1.0,0.3566778,0.20434648,-0.025995089,1161.4528
147,-0.48902866,-0.48902866,-1.0,0.35501736,0.3245779,0.03890079,1161.4528
148,-0.4309901,-0.4309901,-1.0,0.25645545,0.25188974,0.19740452,1161.4528
149,-0.38067818,-0.38067818,1.0,0.2448222,0.24896084,-0.037354723,1161.4528
