,action_0,action_1,cumulative_reward
0,0.08906139,0.2858225,94.3799
1,0.09512818,0.29901946,94.3799
2,0.11370883,0.30336556,94.3799
3,0.13853805,0.26491928,94.3799
4,0.16521521,0.1628709,94.3799
5,0.18857267,-0.026305052,94.3799
6,0.20198005,-0.30895013,94.3799
7,0.19739243,-0.62212723,94.3799
8,0.16763021,-0.8462272,94.3799
9,0.11088727,-0.94735485,94.3799
10,0.03230741,-0.9812017,94.3799
11,-0.059786383,-0.9916605,94.3799
12,-0.15792488,-0.9949488,94.3799
13,-0.25662264,-0.99566334,94.3799
14,-0.35206375,-0.9946819,94.3799
15,-0.4416552,-0.9907545,94.3799
16,-0.5237022,-0.97761106,94.3799
17,-0.5971031,-0.92685026,94.3799
18,-0.66077614,-0.70420253,94.3799
19,-0.7117747,0.062023353,94.3799
20,-0.74112463,0.85753906,94.3799
21,-0.7416051,0.9930723,94.3799
22,-0.71743864,0.9997574,94.3799
23,-0.6764894,0.99999034,94.3799
24,-0.6222399,0.99999946,94.3799
25,-0.55594754,1.0,94.3799
26,-0.4783869,1.0,94.3799
27,-0.39054734,1.0,94.3799
28,-0.29389888,1.0,94.3799
29,-0.19043978,1.0,94.3799
30,-0.08260029,1.0,94.3799
31,0.026948178,1.0,94.3799
32,0.13552475,1.0,94.3799
33,0.24065933,1.0,94.3799
34,0.34026524,1.0,94.3799
35,0.4327414,1.0,94.3799
36,0.5170086,1.0,94.3799
37,0.59248835,1.0,94.3799
38,0.659043,1.0,94.3799
39,0.7168954,1.0,94.3799
40,0.76653856,1.0,94.3799
41,0.8086472,1.0,94.3799
42,0.8440007,0.9999999,94.3799
43,0.87341666,0.9999966,94.3799
44,0.8977017,0.9999504,94.3799
45,0.9176168,0.99919605,94.3799
46,0.9338521,0.98576707,94.3799
47,0.94181997,0.58552915,94.3799
48,0.936928,-0.9094146,94.3799
49,0.9336332,-0.9976692,94.3799
50,0.92470104,-0.99995,94.3799
51,0.91100454,-0.9999988,94.3799
52,0.8925813,-1.0,94.3799
53,0.868907,-1.0,94.3799
54,0.83919024,-1.0,94.3799
55,0.80250806,-1.0,94.3799
56,0.7579008,-1.0,94.3799
57,0.70447546,-1.0,94.3799
58,0.6415283,-1.0,94.3799
59,0.56868404,-1.0,94.3799
60,0.486034,-1.0,94.3799
61,0.39424276,-1.0,94.3799
62,0.29459405,-1.0,94.3799
63,0.18894914,-1.0,94.3799
64,0.07961593,-1.0,94.3799
65,-0.030854693,-1.0,94.3799
66,-0.1399008,-1.0,94.3799
67,-0.24408783,-1.0,94.3799
68,-0.34279808,-1.0,94.3799
69,-0.43538803,-1.0,94.3799
70,-0.51980746,-1.0,94.3799
71,-0.5952827,-1.0,94.3799
72,-0.6616976,-1.0,94.3799
73,-0.71933085,-1.0,94.3799
74,-0.7687196,-1.0,94.3799
75,-0.8105669,-1.0,94.3799
76,-0.84566605,-1.0,94.3799
77,-0.87484235,-1.0,94.3799
78,-0.89890546,-1.0,94.3799
79,-0.91861826,-1.0,94.3799
80,-0.93467486,-1.0,94.3799
81,-0.9412698,-1.0,94.3799
82,-0.9386221,-1.0,94.3799
83,-0.94113576,-0.999997,94.3799
84,-0.9412748,-0.99991363,94.3799
85,-0.94091666,-0.9976491,94.3799
86,-0.9409228,-0.944571,94.3799
87,-0.9408361,-0.19565332,94.3799
88,-0.9408572,0.87744206,94.3799
89,-0.9396673,0.9949463,94.3799
90,-0.9328155,0.9998723,94.3799
91,-0.9211372,0.99999696,94.3799
92,-0.905025,1.0,94.3799
93,-0.8841094,1.0,94.3799
94,-0.85768163,1.0,94.3799
95,-0.8248587,1.0,94.3799
96,-0.7846779,1.0,94.3799
97,-0.73618877,1.0,94.3799
98,-0.67855984,1.0,94.3799
99,-0.6112109,1.0,94.3799
100,-0.53395295,1.0,94.3799
101,-0.44711643,1.0,94.3799
102,-0.3516356,1.0,94.3799
103,-0.24905765,1.0,94.3799
104,-0.1414595,1.0,94.3799
105,-0.03128246,1.0,94.3799
106,0.06906814,1.0,94.3799
107,0.17231023,1.0,94.3799
108,0.27817795,1.0,94.3799
109,0.3783381,1.0,94.3799
110,0.4698544,1.0,94.3799
111,0.55182016,1.0,94.3799
112,0.62415016,1.0,94.3799
113,0.68715715,1.0,94.3799
114,0.741391,1.0,94.3799
115,0.787557,1.0,94.3799
116,0.8264551,1.0,94.3799
117,0.8589275,1.0,94.3799
118,0.88581324,1.0,94.3799
119,0.90791386,1.0,94.3799
120,0.9259687,1.0,94.3799
121,0.9406413,1.0,94.3799
122,0.9384443,1.0,94.3799
123,0.940328,0.999999,94.3799
124,0.94000715,0.99996644,94.3799
125,0.94115764,0.9992045,94.3799
126,0.9411403,0.9801788,94.3799
127,0.94089043,0.60439855,94.3799
128,0.9408614,-0.70212287,94.3799
129,0.9398752,-0.98628616,94.3799
130,0.9336791,-0.9996384,94.3799
131,0.9225214,-0.99999106,94.3799
132,0.90691304,-0.9999998,94.3799
133,0.8865528,-1.0,94.3799
134,0.8607639,-1.0,94.3799
135,0.8286801,-1.0,94.3799
136,0.7893445,-1.0,94.3799
137,0.7418013,-1.0,94.3799
138,0.6852014,-1.0,94.3799
139,0.6189309,-1.0,94.3799
140,0.5427517,-1.0,94.3799
141,0.45693228,-1.0,94.3799
142,0.36233884,-1.0,94.3799
143,0.26045227,-1.0,94.3799
144,0.15329807,-1.0,94.3799
145,0.043286435,-1.0,94.3799
146,-0.06700427,-1.0,94.3799
147,-0.1711051,-1.0,94.3799
148,-0.27177915,-1.0,94.3799
149,-0.37034482,-1.0,94.3799
150,-0.4617338,-1.0,94.3799
151,-0.54418373,-1.0,94.3799
152,-0.61724937,-1.0,94.3799
153,-0.6810771,-1.0,94.3799
154,-0.7361328,-1.0,94.3799
155,-0.7830764,-1.0,94.3799
156,-0.8226838,-1.0,94.3799
157,-0.85578597,-1.0,94.3799
158,-0.883219,-1.0,94.3799
159,-0.90578735,-1.0,94.3799
160,-0.9242365,-1.0,94.3799
161,-0.93923736,-1.0,94.3799
162,-0.9390202,-1.0,94.3799
163,-0.9401172,-0.9999996,94.3799
164,-0.9402782,-0.9999833,94.3799
165,-0.94088215,-0.9995705,94.3799
166,-0.9410241,-0.9894251,94.3799
167,-0.94089985,-0.7717492,94.3799
168,-0.94082105,0.5009887,94.3799
169,-0.94037,0.9725644,94.3799
170,-0.9352263,0.9992263,94.3799
171,-0.9249083,0.9999812,94.3799
172,-0.9101227,0.9999995,94.3799
173,-0.89067525,1.0,94.3799
174,-0.8659396,1.0,94.3799
175,-0.8350748,1.0,94.3799
176,-0.79713446,1.0,94.3799
177,-0.7511539,1.0,94.3799
178,-0.6962556,1.0,94.3799
179,-0.63177216,1.0,94.3799
180,-0.55738646,1.0,94.3799
181,-0.4732668,1.0,94.3799
182,-0.38016692,1.0,94.3799
183,-0.27945948,1.0,94.3799
184,-0.17308156,1.0,94.3799
185,-0.063389555,1.0,94.3799
186,0.04705072,1.0,94.3799
187,0.15525086,1.0,94.3799
188,0.2553829,1.0,94.3799
189,0.35424024,1.0,94.3799
190,0.44662803,1.0,94.3799
191,0.5304287,1.0,94.3799
192,0.60499525,1.0,94.3799
193,0.67035115,1.0,94.3799
194,0.7268832,1.0,94.3799
195,0.7752021,1.0,94.3799
196,0.81605494,1.0,94.3799
197,0.85025936,1.0,94.3799
198,0.8786498,1.0,94.3799
199,0.9020364,1.0,94.3799
200,0.9211758,1.0,94.3799
201,0.93675214,1.0,94.3799
202,0.94009995,1.0,94.3799
203,0.9394753,0.9999998,94.3799
204,0.94039977,0.99999243,94.3799
205,0.9413021,0.99980956,94.3799
206,0.94107646,0.99499166,94.3799
207,0.94084644,0.88299507,94.3799
208,0.94090396,-0.17790605,94.3799
209,0.9404109,-0.9435727,94.3799
210,0.9361298,-0.99827135,94.3799
211,0.9265101,-0.9999579,94.3799
212,0.91236275,-0.9999988,94.3799
213,0.8936015,-1.0,94.3799
214,0.86964977,-1.0,94.3799
215,0.83969235,-1.0,94.3799
216,0.8027937,-1.0,94.3799
217,0.7579876,-1.0,94.3799
218,0.70437795,-1.0,94.3799
219,0.6412603,-1.0,94.3799
220,0.5682609,-1.0,94.3799
221,0.4854733,-1.0,94.3799
222,0.39356515,-1.0,94.3799
223,0.293824,-1.0,94.3799
224,0.18811335,-1.0,94.3799
225,0.07874153,-1.0,94.3799
226,-0.03174163,-1.0,94.3799
227,-0.14077589,-1.0,94.3799
228,-0.24600823,-1.0,94.3799
229,-0.3454576,-1.0,94.3799
230,-0.43761352,-1.0,94.3799
231,-0.5214686,-1.0,94.3799
232,-0.5964973,-1.0,94.3799
233,-0.6625982,-1.0,94.3799
234,-0.72001576,-1.0,94.3799
235,-0.76925373,-1.0,94.3799
236,-0.8109915,-1.0,94.3799
237,-0.84600794,-1.0,94.3799
238,-0.87511945,-1.0,94.3799
239,-0.89913106,-1.0,94.3799
240,-0.91880196,-1.0,94.3799
241,-0.9348242,-1.0,94.3799
242,-0.9411759,-1.0,94.3799
243,-0.9385044,-1.0,94.3799
244,-0.9412176,-0.9999973,94.3799
245,-0.94128454,-0.9999234,94.3799
246,-0.9410268,-0.99793106,94.3799
247,-0.9410205,-0.950671,94.3799
248,-0.9409015,-0.24922374,94.3799
249,-0.94085586,0.8647826,94.3799
250,-0.9396771,0.9943835,94.3799
251,-0.93286407,0.9998577,94.3799
252,-0.9212169,0.9999965,94.3799
253,-0.905135,1.0,94.3799
254,-0.8842528,1.0,94.3799
255,-0.8578637,1.0,94.3799
256,-0.8250858,1.0,94.3799
257,-0.7849571,1.0,94.3799
258,-0.7365263,1.0,94.3799
259,-0.67896116,1.0,94.3799
260,-0.61167955,1.0,94.3799
261,-0.534489,1.0,94.3799
262,-0.4477162,1.0,94.3799
263,-0.35229087,1.0,94.3799
264,-0.24975535,1.0,94.3799
265,-0.14218406,1.0,94.3799
266,-0.03201572,1.0,94.3799
267,0.07031845,1.0,94.3799
268,0.17218553,1.0,94.3799
269,0.2776415,1.0,94.3799
270,0.37773323,1.0,94.3799
271,0.46928698,1.0,94.3799
272,0.5513177,1.0,94.3799
273,0.62371546,1.0,94.3799
274,0.686786,1.0,94.3799
275,0.7410771,1.0,94.3799
276,0.7872937,1.0,94.3799
277,0.82623607,1.0,94.3799
278,0.85874623,1.0,94.3799
279,0.8856642,1.0,94.3799
280,0.9077918,1.0,94.3799
281,0.9258691,1.0,94.3799
282,0.94056034,1.0,94.3799
283,0.9385092,1.0,94.3799
284,0.9403983,0.99999905,94.3799
285,0.9401387,0.9999676,94.3799
286,0.94092137,0.9991878,94.3799
287,0.9410199,0.98005646,94.3799
288,0.94089204,0.6080541,94.3799
289,0.94080055,-0.701097,94.3799
290,0.938159,-0.98818654,94.3799
291,0.93058306,-0.9996947,94.3799
292,0.918214,-0.9999922,94.3799
