,action_0,action_1,cumulative_reward
0,0.016166685,-0.5798488,98.46012
1,-0.00086500973,-0.9394499,98.46012
2,-0.0555916,-0.994406,98.46012
3,-0.1367963,-0.99878174,98.46012
4,-0.22874299,-0.99947476,98.46012
5,-0.32231152,-0.999636,98.46012
6,-0.41258496,-0.9996343,98.46012
7,-0.4967789,-0.99949706,98.46012
8,-0.57335556,-0.99908704,98.46012
9,-0.64160335,-0.9978777,98.46012
10,-0.70138377,-0.99383825,98.46012
11,-0.75293565,-0.97812384,98.46012
12,-0.7966602,-0.9062045,98.46012
13,-0.83267117,-0.5207392,98.46012
14,-0.85895187,0.7617379,98.46012
15,-0.8679544,0.9997354,98.46012
16,-0.85989755,0.99999917,98.46012
17,-0.84081,1.0,98.46012
18,-0.81305724,1.0,98.46012
19,-0.77683824,1.0,98.46012
20,-0.7316728,1.0,98.46012
21,-0.6769337,1.0,98.46012
22,-0.6121255,1.0,98.46012
23,-0.5370849,1.0,98.46012
24,-0.45213723,1.0,98.46012
25,-0.3581994,1.0,98.46012
26,-0.25680086,1.0,98.46012
27,-0.15001336,1.0,98.46012
28,-0.040288556,1.0,98.46012
29,0.0616305,1.0,98.46012
30,0.16322881,1.0,98.46012
31,0.26911977,1.0,98.46012
32,0.36990097,1.0,98.46012
33,0.46222773,1.0,98.46012
34,0.5450466,1.0,98.46012
35,0.6182158,1.0,98.46012
36,0.68202037,1.0,98.46012
37,0.73699427,1.0,98.46012
38,0.7838335,1.0,98.46012
39,0.82333225,1.0,98.46012
40,0.8563313,1.0,98.46012
41,0.8836715,1.0,98.46012
42,0.9061589,1.0,98.46012
43,0.9245392,1.0,98.46012
44,0.9394826,1.0,98.46012
45,0.93883336,1.0,98.46012
46,0.9399123,1.0,98.46012
47,0.9402177,0.999989,98.46012
48,0.941126,0.9997172,98.46012
49,0.94113624,0.99762595,98.46012
50,0.94097376,0.9754434,98.46012
51,0.94088644,0.8401312,98.46012
52,0.9408561,-0.14507882,98.46012
53,0.9401461,-0.922875,98.46012
54,0.9358856,-0.9995933,98.46012
55,0.9263129,-0.99999505,98.46012
56,0.91216046,-1.0,98.46012
57,0.8933729,-1.0,98.46012
58,0.86937964,-1.0,98.46012
59,0.83936673,-1.0,98.46012
60,0.8023984,-1.0,98.46012
61,0.7575082,-1.0,98.46012
62,0.7038008,-1.0,98.46012
63,0.64057475,-1.0,98.46012
64,0.5674604,-1.0,98.46012
65,0.48455843,-1.0,98.46012
66,0.3925447,-1.0,98.46012
67,0.29271555,-1.0,98.46012
68,0.2128509,-1.0,98.46012
69,0.11002144,-1.0,98.46012
70,-0.006612049,-1.0,98.46012
