,action_0,action_1,action_2,action_3,action_4,action_5,cumulative_reward
0,0.0031932318,0.7615925,-0.0048668054,-0.001150332,0.0,0.0031932374,1096.9849
1,0.25609988,0.74051094,-0.068014584,0.24135499,-0.007859689,0.25898632,1096.9849
2,0.13842364,0.75614244,-0.13449775,-0.057526365,-0.024600007,0.13886957,1096.9849
3,0.14170448,0.74946684,0.13550009,0.04097134,-0.030830698,0.14218308,1096.9849
4,-0.0059738746,0.75961715,-0.14811884,-0.11375864,-0.021498708,-0.00597391,1096.9849
5,0.10002422,0.7592532,0.13138796,0.091514125,-0.0009901156,0.100191765,1096.9849
6,-0.036150098,0.75490886,-0.2216384,-0.11236706,0.01726716,-0.036157977,1096.9849
7,0.099589586,0.7569475,0.25275826,0.13370432,0.028928958,0.09975494,1096.9849
8,-0.087152325,0.7518119,-0.28652692,-0.13517351,0.028235903,-0.08726303,1096.9849
9,0.10015805,0.76091164,0.10825861,0.18855776,0.022010557,0.100326285,1096.9849
10,-0.10828293,0.7534671,-0.12220862,-0.15116964,0.00790344,-0.10849566,1096.9849
11,0.042947367,0.759981,0.081567734,0.14044978,-0.0036366838,0.04296058,1096.9849
12,-0.073536694,0.75847214,-0.1442526,-0.097810306,-0.01686176,-0.07360314,1096.9849
13,0.06054557,0.76073575,0.053752266,0.111390054,-0.026326064,0.060582623,1096.9849
14,-0.015952611,0.7545144,0.13057135,-0.07300845,-0.037653707,-0.015953287,1096.9849
15,0.031978052,0.7580426,-0.11266487,0.02618445,-0.04267551,0.031983506,1096.9849
16,-0.021501549,0.7615618,0.07717843,-0.06989415,-0.041309208,-0.021503206,1096.9849
17,0.05162052,0.7534905,0.13502705,0.034847345,-0.033611402,0.051643487,1096.9849
18,-0.022352163,0.7615173,-0.070760995,-0.091141306,-0.023261143,-0.022354025,1096.9849
19,0.07228543,0.7532919,0.2320527,0.058644,-0.010311098,0.07234853,1096.9849
20,-0.03287656,0.7601754,-0.13310115,-0.107577786,0.0015395412,-0.03288248,1096.9849
21,0.084290296,0.7571692,0.23629457,0.09094289,0.014084428,0.08439043,1096.9849
22,-0.05005283,0.75633377,-0.13358669,-0.11743319,0.02374137,-0.050073754,1096.9849
23,0.09198425,0.757386,0.24865323,0.12806451,0.03339335,0.092114456,1096.9849
24,-0.080875315,0.7544721,-0.13972583,-0.13475735,0.039348077,-0.080963746,1096.9849
25,0.09592492,0.7550328,0.2372034,0.17147465,0.046194594,0.096072644,1096.9849
26,-0.11984539,0.75215757,-0.15545379,-0.15905964,0.049322773,-0.12013415,1096.9849
27,0.10380549,0.7515912,0.2247615,0.22005522,0.054151308,0.103992835,1096.9849
28,-0.1618066,0.74908024,-0.17303182,-0.19269702,0.054119967,-0.16252114,1096.9849
29,0.120726354,0.74052435,0.24567635,0.27532807,0.055906463,0.12102155,1096.9849
30,-0.21256861,0.74830365,-0.26704538,-0.24427174,0.05162062,-0.21420315,1096.9849
31,0.14855954,0.7464682,0.103628755,0.34159276,0.051273096,0.14911151,1096.9849
32,-0.25282174,0.73976123,-0.15214548,-0.29444572,0.043472968,-0.2555965,1096.9849
33,0.16830097,0.7266938,0.115883105,0.38635296,0.04068684,0.16910586,1096.9849
34,-0.28824148,0.7261525,-0.2664537,-0.33953288,0.030541493,-0.2923921,1096.9849
35,0.21003804,0.74234223,0.048796292,0.44256726,0.027592884,0.21161409,1096.9849
36,-0.31109318,0.7144342,-0.13500243,-0.38567132,0.014744217,-0.3163471,1096.9849
37,0.22698708,0.7227337,0.07220204,0.4638279,0.010700163,0.22898327,1096.9849
38,-0.32684904,0.7029318,-0.21964276,-0.4180113,-0.0013223033,-0.33297342,1096.9849
39,0.26562867,0.7340208,0.056753997,0.4928813,-0.0013435442,0.26885724,1096.9849
40,-0.32995388,0.69872624,-0.11663496,-0.45411232,-0.010697699,-0.336261,1096.9849
41,0.2826331,0.7148344,0.0870961,0.49368545,-0.0075961947,0.28654003,1096.9849
42,-0.32772607,0.6871394,-0.20195195,-0.47279856,-0.014206097,-0.33390167,1096.9849
43,0.31423727,0.7300236,0.1416092,0.5099121,-0.009259143,0.31965744,1096.9849
44,-0.32543495,0.72357404,0.08659485,-0.49393827,-0.017579509,-0.33147734,1096.9849
45,0.3046347,0.7010231,-0.0022821832,0.49070513,-0.013566702,0.3095583,1096.9849
46,-0.3210011,0.6861162,-0.08281531,-0.4938734,-0.018985407,-0.32679147,1096.9849
47,0.33341423,0.7248436,0.08963992,0.5079619,-0.011431138,0.33992955,1096.9849
48,-0.32708108,0.71792763,0.10982442,-0.5182801,-0.016608315,-0.33321902,1096.9849
49,0.3351258,0.7030342,-0.07832637,0.5074364,-0.0085720485,0.34174585,1096.9849
50,-0.32526004,0.7327759,0.17402527,-0.5196019,-0.01192716,-0.33129233,1096.9849
51,0.33337256,0.7031546,-0.17584443,0.5023295,-0.0007199208,0.33988532,1096.9849
52,-0.31792107,0.6940546,0.043127116,-0.5130823,-0.0009052075,-0.32354075,1096.9849
53,0.3465749,0.71733403,-0.044345092,0.5130086,0.010234125,0.35392636,1096.9849
54,-0.32447508,0.72161406,0.13054805,-0.5216941,0.0057653594,-0.33046225,1096.9849
