,action_0,action_1,action_2,action_3,action_4,action_5,cumulative_reward
0,-0.004439798,0.9812071,0.0,0.0,0.09966799,-0.003215399,1013.88855
1,-0.004060753,0.7777055,0.34895802,-0.07843752,0.09966799,0.1752795,1013.88855
2,-0.0034230894,0.69913614,0.35658228,-0.15048471,0.09966799,-0.19666907,1013.88855
3,-0.0018452944,0.6878984,0.39082965,-0.19717802,0.09966799,0.06382664,1013.88855
4,0.0011670417,0.69750476,0.4869692,-0.20066932,0.09966799,-0.12224291,1013.88855
5,0.002763986,0.74620646,0.8302551,-0.15606247,0.09966799,-0.09535743,1013.88855
6,0.0022554875,0.8047106,-0.7009158,-0.07454911,0.09966799,-0.18903589,1013.88855
7,0.00082327874,0.8587221,-0.42596194,0.019167269,0.09966799,-0.0031047512,1013.88855
8,-0.00021471182,0.86546624,-0.347227,0.09848663,0.09966799,-0.055283774,1013.88855
9,-0.00026391735,0.887466,-0.36078924,0.14829876,0.09966799,0.0071482845,1013.88855
10,0.000113866896,0.9781542,-0.527629,0.16916329,0.09966799,-0.06357602,1013.88855
11,-8.1499595e-05,0.89306957,0.99997175,0.17237686,0.09966799,-0.04136751,1013.88855
12,1.4795988e-05,0.8352671,0.38293776,0.17222816,0.09966799,-0.102057345,1013.88855
13,4.4832683e-05,0.79374593,0.20168543,0.17881216,0.09966799,-0.042217728,1013.88855
14,-7.241638e-05,0.7443238,0.18745717,0.19410956,0.09966799,-0.05812112,1013.88855
15,1.854684e-05,0.7135425,0.5945373,0.21229975,0.09966799,-0.052469283,1013.88855
16,5.665956e-05,0.71037644,-0.29194954,0.2238596,0.09966799,0.0033306542,1013.88855
17,-0.00018349338,0.661987,-0.04292148,0.22057535,0.09966799,-0.020132855,1013.88855
18,-8.6307446e-05,0.6544004,-0.0066727586,0.19855252,0.09966799,0.04948689,1013.88855
19,0.00016407052,0.7731466,0.0060237846,0.15898529,0.09966799,-0.06311661,1013.88855
20,0.0013416805,0.9012813,0.0894061,0.10733269,0.09966799,-0.03158671,1013.88855
21,0.0025552695,0.8676712,-0.80991733,0.051032007,0.09966799,-0.10958362,1013.88855
22,0.0019918932,0.921468,-0.019796003,-0.0032344428,0.09966799,-0.032072075,1013.88855
23,0.00040471295,0.8883815,0.007868787,-0.051105227,0.09966799,-0.02673434,1013.88855
24,-0.0005436904,0.721806,0.18411152,-0.09086667,0.09966799,0.06913898,1013.88855
25,-0.0001468998,0.65934306,0.3475874,-0.122818105,0.09966799,-0.009280147,1013.88855
26,0.00045853844,0.70589226,0.36198154,-0.14803518,0.09966799,-0.057181437,1013.88855
27,0.000641383,0.73028046,0.42125145,-0.16737533,0.09966799,-0.05365623,1013.88855
28,0.00061071053,0.73311436,0.5762716,-0.1810722,0.09966799,-0.079555534,1013.88855
29,0.0006273389,0.7200735,0.899966,-0.1886639,0.09966799,-0.10731297,1013.88855
30,0.00090835727,0.7275265,-0.89986604,-0.18920937,0.09966799,-0.10966828,1013.88855
31,0.0012795315,0.7550671,-0.7167738,-0.1817094,0.09966799,-0.09069904,1013.88855
32,0.0013935446,0.7502206,-0.6597514,-0.16569412,0.09966799,-0.08217454,1013.88855
33,0.0011311425,0.72311974,-0.779132,-0.14162838,0.09966799,-0.07381111,1013.88855
34,0.0007321846,0.7072364,0.92064434,-0.110858664,0.09966799,-0.05661058,1013.88855
35,0.00041573745,0.72453696,0.5789046,-0.07530806,0.09966799,-0.05463059,1013.88855
36,0.00024350885,0.79088753,0.41936842,-0.03700576,0.09966799,-0.046114657,1013.88855
37,0.00017274925,0.8707984,0.35124224,0.0021590448,0.09966799,-0.056822788,1013.88855
38,0.000116127325,0.9476146,0.42332608,0.040263236,0.09966799,-0.0389382,1013.88855
39,-2.7515349e-05,0.9892071,0.92836106,0.07523829,0.09966799,-0.013271117,1013.88855
40,3.47282e-05,0.910737,-0.8169831,0.105239764,0.09966799,-0.036307015,1013.88855
41,3.6661808e-05,0.83191013,-0.4305389,0.12918223,0.09966799,0.056208964,1013.88855
42,-0.00010892178,0.8165547,-0.325713,0.14640567,0.09966799,0.03773657,1013.88855
43,7.091976e-05,0.82527435,-0.369171,0.15659651,0.09966799,0.034998182,1013.88855
44,-0.00011168768,0.83034587,-0.64375675,0.15999147,0.09966799,0.023192402,1013.88855
45,-1.8050362e-06,0.832476,-1.0,0.1570725,0.09966799,0.058103655,1013.88855
46,-7.23209e-05,0.81441396,0.80223066,0.1482461,0.09966799,-0.015809977,1013.88855
47,-0.00010058098,0.85306996,0.55389076,0.13361125,0.09966799,0.0756787,1013.88855
