,action_0,action_1,cumulative_reward
0,-0.044416767,0.94679815,93.452934
1,-0.012609722,0.9798997,93.452934
2,0.06006777,0.9959141,93.452934
3,0.14979097,0.99879503,93.452934
4,0.24506533,0.9992775,93.452934
5,0.33948854,0.999029,93.452934
6,0.42932984,0.997061,93.452934
7,0.5123479,0.98068863,93.452934
8,0.5870027,0.759952,93.452934
9,0.6487357,-0.64189726,93.452934
10,0.6743883,-0.9981688,93.452934
11,0.65926576,-0.99999833,93.452934
12,0.6187288,-1.0,93.452934
13,0.5614446,-1.0,93.452934
14,0.49060386,-1.0,93.452934
15,0.40802032,-1.0,93.452934
16,0.3154332,-1.0,93.452934
17,0.21492162,-1.0,93.452934
18,0.10895617,-1.0,93.452934
19,0.00027005348,-1.0,93.452934
20,-0.108353294,-1.0,93.452934
21,-0.2143039,-1.0,93.452934
22,-0.31533128,-1.0,93.452934
23,-0.40966433,-1.0,93.452934
24,-0.49606213,-1.0,93.452934
25,-0.5738032,-1.0,93.452934
26,-0.6426327,-1.0,93.452934
27,-0.7026829,-1.0,93.452934
28,-0.75438225,-1.0,93.452934
29,-0.7983653,-1.0,93.452934
30,-0.83539003,-1.0,93.452934
31,-0.86626905,-1.0,93.452934
32,-0.8918149,-0.9999991,93.452934
33,-0.9128019,-0.9995758,93.452934
34,-0.9299394,-0.74690956,93.452934
35,-0.94250435,0.9883016,93.452934
36,-0.9354833,1.0,93.452934
37,-0.9241329,1.0,93.452934
38,-0.9092227,1.0,93.452934
39,-0.8899476,1.0,93.452934
40,-0.8654771,1.0,93.452934
41,-0.8349033,1.0,93.452934
42,-0.79725826,1.0,93.452934
43,-0.75157094,1.0,93.452934
44,-0.6969597,1.0,93.452934
45,-0.6327532,1.0,93.452934
46,-0.55862784,1.0,93.452934
47,-0.47474393,1.0,93.452934
48,-0.3818454,1.0,93.452934
49,-0.2812971,1.0,93.452934
50,-0.17502862,1.0,93.452934
51,-0.06539287,1.0,93.452934
52,0.04501042,1.0,93.452934
53,0.14354055,1.0,93.452934
54,0.24750131,1.0,93.452934
55,0.3489781,1.0,93.452934
56,0.4429555,1.0,93.452934
57,0.5277486,1.0,93.452934
58,0.60295963,1.0,93.452934
59,0.6687555,1.0,93.452934
60,0.725605,1.0,93.452934
61,0.77416426,1.0,93.452934
62,0.81520677,1.0,93.452934
63,0.8495645,1.0,93.452934
64,0.87808114,1.0,93.452934
65,0.9015721,1.0,93.452934
66,0.92079765,1.0,93.452934
67,0.9364456,1.0,93.452934
68,0.9402136,1.0,93.452934
69,0.9390182,1.0,93.452934
70,0.94066095,1.0,93.452934
71,0.9413594,1.0,93.452934
72,0.9411172,0.9999953,93.452934
73,0.94092584,0.9926781,93.452934
74,0.9408492,-0.6681096,93.452934
75,0.94014865,-0.99973947,93.452934
76,0.93430334,-1.0,93.452934
77,0.92336977,-1.0,93.452934
78,0.9080083,-1.0,93.452934
79,0.8879372,-1.0,93.452934
80,0.8624891,-1.0,93.452934
81,0.83080363,-1.0,93.452934
82,0.7919265,-1.0,93.452934
83,0.7448987,-1.0,93.452934
84,0.6888611,-1.0,93.452934
85,0.6231818,-1.0,93.452934
86,0.54759616,-1.0,93.452934
87,0.46233934,-1.0,93.452934
88,0.36823934,-1.0,93.452934
89,0.26674113,-1.0,93.452934
90,0.15984052,-1.0,93.452934
91,0.049929783,-1.0,93.452934
92,-0.060416106,-1.0,93.452934
93,-0.16867198,-1.0,93.452934
94,-0.27256832,-1.0,93.452934
95,-0.37023976,-1.0,93.452934
96,-0.46030623,-1.0,93.452934
97,-0.5418899,-1.0,93.452934
98,-0.6145828,-1.0,93.452934
99,-0.6783817,-1.0,93.452934
100,-0.7336074,-1.0,93.452934
101,-0.78081733,-1.0,93.452934
102,-0.8207238,-1.0,93.452934
103,-0.8541212,-1.0,93.452934
104,-0.88182676,-1.0,93.452934
105,-0.90463644,-1.0,93.452934
106,-0.9232935,-1.0,93.452934
107,-0.93847007,-1.0,93.452934
108,-0.939186,-1.0,93.452934
109,-0.93938994,-1.0,93.452934
110,-0.94033796,-1.0,93.452934
111,-0.941441,-1.0,93.452934
112,-0.9411564,-0.9999944,93.452934
113,-0.94095033,-0.9912382,93.452934
114,-0.94089985,0.71161896,93.452934
115,-0.9397336,0.9998043,93.452934
116,-0.9332732,1.0,93.452934
117,-0.921856,1.0,93.452934
118,-0.9059986,1.0,93.452934
119,-0.88536537,1.0,93.452934
120,-0.85926265,1.0,93.452934
121,-0.8268149,1.0,93.452934
122,-0.78706235,1.0,93.452934
123,-0.7390513,1.0,93.452934
124,-0.6819411,1.0,93.452934
125,-0.615134,1.0,93.452934
126,-0.5384157,1.0,93.452934
127,-0.4520857,1.0,93.452934
128,-0.357044,1.0,93.452934
129,-0.25480476,1.0,93.452934
130,-0.14741896,1.0,93.452934
131,-0.03731331,1.0,93.452934
132,0.07293054,1.0,93.452934
133,0.18080603,1.0,93.452934
