,action_0,action_1,action_2,cumulative_reward
0,0.0009999996,0.0,-0.0,1107.97
1,0.00094961765,-3.8206577e-05,-5.171848e-05,1107.97
2,0.0010253919,-0.00017243624,2.5077998e-05,1107.97
3,0.0018240098,-0.00035065413,0.0006378848,1107.97
4,0.0034872112,-0.000587344,0.0016002308,1107.97
5,0.0047675306,-0.0009773965,0.0022789044,1107.97
6,0.004080287,-0.0016245827,0.0019176126,1107.97
7,0.0012674073,-0.0024961182,0.00023919824,1107.97
8,0.00028728798,-0.003376709,-0.0015967686,1107.97
9,0.0002758355,-0.004040338,-0.0016747545,1107.97
10,0.0011218498,-0.0044824174,0.00011523289,1107.97
11,0.005849023,-0.0047730436,0.002839054,1107.97
12,0.009990414,-0.005097881,0.0049452856,1107.97
13,0.009589028,-0.005804056,0.004742483,1107.97
14,0.0008076204,-0.007004801,-0.0002152921,1107.97
15,6.5216795e-05,-0.008324967,-0.007633978,1107.97
16,4.0591694e-05,-0.009186724,-0.012297004,1107.97
17,3.8162805e-05,-0.009612084,-0.013081926,1107.97
18,7.4035954e-05,-0.009615483,-0.0067163836,1107.97
19,0.025828846,-0.009227669,0.012897227,1107.97
20,0.06785962,-0.009048214,0.033961616,1107.97
21,0.10514074,-0.009870803,0.052711736,1107.97
22,0.14411949,-0.009341384,0.072434425,1107.97
23,0.16849984,-0.0079042455,0.08485364,1107.97
24,0.15629058,-0.0069471668,0.078625254,1107.97
25,0.08385906,-0.007005576,0.041997574,1107.97
26,1.0814518e-05,-0.0073671197,-0.046195738,1107.97
27,4.671514e-06,-0.006492642,-0.1066671,1107.97
28,3.5911798e-06,-0.0033916102,-0.13842462,1107.97
29,3.5464764e-06,0.00056362135,-0.14015014,1107.97
30,4.567206e-06,0.006257452,-0.109050736,1107.97
31,1.4718622e-05,0.013022043,-0.03395546,1107.97
32,0.16657066,0.019566957,0.08386824,1107.97
33,0.27083784,0.021218866,0.137996,1107.97
34,0.2947537,0.010324051,0.15072335,1107.97
35,0.298177,0.0040449277,0.1525568,1107.97
36,0.27208,0.0020424696,0.13865367,1107.97
37,0.14193444,-0.008817681,0.071324795,1107.97
38,5.505979e-06,-0.021384852,-0.09062037,1107.97
39,2.8163195e-06,-0.02653351,-0.17514636,1107.97
40,2.2053719e-06,-0.026991542,-0.22266814,1107.97
41,2.0116568e-06,-0.022087319,-0.24394676,1107.97
42,2.0712614e-06,-0.01268867,-0.23769793,1107.97
43,2.5629997e-06,0.0006525515,-0.19259164,1107.97
44,7.56979e-06,0.016741736,-0.06593518,1107.97
45,0.31731185,0.03240868,0.16286273,1107.97
46,0.47470778,0.03821299,0.25248393,1107.97
47,0.525176,0.020497547,0.28372577,1107.97
48,0.54858124,0.016250785,0.29877493,1107.97
49,0.5408011,0.011578637,0.29372925,1107.97
50,0.45173234,-0.0154152205,0.2387388,1107.97
51,0.23584975,-0.032628033,0.11960998,1107.97
52,4.1499734e-06,-0.043244433,-0.119860314,1107.97
53,2.0712614e-06,-0.052427396,-0.23754667,1107.97
54,1.6391277e-06,-0.058300164,-0.29371393,1107.97
55,1.5497208e-06,-0.056010272,-0.31255034,1107.97
56,1.5795231e-06,-0.042353667,-0.30329368,1107.97
57,1.9073486e-06,-0.016739354,-0.25584173,1107.97
58,3.8444996e-06,0.0094172545,-0.1291427,1107.97
59,0.29075587,0.032027014,0.14858599,1107.97
60,0.4699857,0.04478889,0.24963638,1107.97
61,0.5293956,0.050356433,0.28641057,1107.97
62,0.5444598,0.053303454,0.29609653,1107.97
63,0.50451565,0.03198878,0.27074885,1107.97
64,0.42402092,0.014835102,0.22250591,1107.97
65,0.24459869,-0.007827836,0.12418348,1107.97
66,5.401671e-06,-0.029630207,-0.0922521,1107.97
67,2.592802e-06,-0.041726902,-0.19032454,1107.97
68,2.0861626e-06,-0.048506603,-0.23569128,1107.97
69,1.937151e-06,-0.05086172,-0.25418884,1107.97
70,1.9669533e-06,-0.045984473,-0.24687342,1107.97
71,2.4586916e-06,-0.031922456,-0.20072451,1107.97
72,7.2568655e-06,-0.010725503,-0.06877143,1107.97
73,0.33587116,0.013217095,0.17295797,1107.97
74,0.49993438,0.023337953,0.26790774,1107.97
75,0.5552852,0.014023098,0.3031588,1107.97
76,0.57957923,0.014726942,0.31934145,1107.97
77,0.56403613,0.0010350938,0.3089332,1107.97
78,0.47465888,-0.0209544,0.25245434,1107.97
79,0.18696722,-0.03788005,0.09431257,1107.97
80,2.3394823e-06,-0.056388393,-0.21080534,1107.97
81,1.5497208e-06,-0.07270786,-0.31070048,1107.97
82,1.4305115e-06,-0.07773473,-0.34119704,1107.97
83,1.4007092e-06,-0.06813206,-0.3466172,1107.97
84,1.4007092e-06,-0.040130746,-0.3400983,1107.97
85,1.5497208e-06,-0.0065843104,-0.30963185,1107.97
86,2.2351742e-06,0.025836794,-0.21996324,1107.97
