,action_0,action_1,cumulative_reward
0,-0.04162335,-0.29114795,85.344635
1,-0.051560655,-0.3275616,85.344635
2,-0.073495336,-0.36508736,85.344635
3,-0.10303391,-0.38182873,85.344635
4,-0.137544,-0.36914816,85.344635
5,-0.17420216,-0.31725726,85.344635
6,-0.2096578,-0.21284758,85.344635
7,-0.2398337,-0.040805537,85.344635
8,-0.25972116,0.20400763,85.344635
9,-0.2634159,0.48950917,85.344635
10,-0.2451468,0.72459584,85.344635
11,-0.20218845,0.8720075,85.344635
12,-0.13647832,0.9425726,85.344635
13,-0.05338537,0.9720827,85.344635
14,0.04059883,0.98405117,85.344635
15,0.13962795,0.98880625,85.344635
16,0.23903875,0.99015707,85.344635
17,0.3353119,0.98909956,85.344635
18,0.42590916,0.9848507,85.344635
19,0.5091039,0.97383755,85.344635
20,0.58379346,0.94478893,85.344635
21,0.6492309,0.8618353,85.344635
22,0.70450866,0.6178198,85.344635
23,0.74742043,0.029511467,85.344635
24,0.77301925,-0.67729497,85.344635
25,0.77664316,-0.9535197,85.344635
26,0.7595055,-0.99477553,85.344635
27,0.7263888,-0.99941176,85.344635
28,0.6804428,-0.9999236,85.344635
29,0.6228113,-0.99998826,85.344635
30,0.5539298,-0.99999785,85.344635
31,0.47428104,-0.99999946,85.344635
32,0.3847557,-1.0,85.344635
33,0.2867959,-1.0,85.344635
34,0.18239327,-1.0,85.344635
35,0.07396847,-1.0,85.344635
36,-0.035829958,-1.0,85.344635
37,-0.14435846,-1.0,85.344635
38,-0.24919683,-1.0,85.344635
39,-0.3483142,-1.0,85.344635
40,-0.4401672,-1.0,85.344635
41,-0.5237297,-1.0,85.344635
42,-0.5984688,-1.0,85.344635
43,-0.66428435,-1.0,85.344635
44,-0.7214271,-1.0,85.344635
45,-0.7704093,-0.9999995,85.344635
46,-0.81191784,-0.9999977,85.344635
47,-0.84673715,-0.9999885,85.344635
48,-0.87568605,-0.999939,85.344635
49,-0.8995687,-0.9996439,85.344635
50,-0.91914016,-0.9977672,85.344635
51,-0.93508154,-0.98520476,85.344635
52,-0.9410238,-0.83486766,85.344635
53,-0.9378491,0.15571436,85.344635
54,-0.9390493,0.8595714,85.344635
55,-0.9360791,0.9851116,85.344635
56,-0.92773783,0.9987392,85.344635
57,-0.9147398,0.99988824,85.344635
58,-0.8971338,0.9999889,85.344635
59,-0.8744394,0.9999988,85.344635
60,-0.8458931,1.0,85.344635
61,-0.8105842,1.0,85.344635
62,-0.76754975,1.0,85.344635
63,-0.7158732,1.0,85.344635
64,-0.65480185,1.0,85.344635
65,-0.5838839,1.0,85.344635
66,-0.50310737,1.0,85.344635
67,-0.41301766,1.0,85.344635
68,-0.31477574,1.0,85.344635
69,-0.2101365,1.0,85.344635
70,-0.10133214,1.0,85.344635
71,0.0017216691,1.0,85.344635
72,0.10104411,1.0,85.344635
73,0.20961356,1.0,85.344635
74,0.31495956,1.0,85.344635
75,0.4125124,1.0,85.344635
76,0.5007226,1.0,85.344635
77,0.5792101,1.0,85.344635
78,0.6481134,1.0,85.344635
79,0.70786154,1.0,85.344635
80,0.7590749,1.0,85.344635
81,0.80250233,1.0,85.344635
82,0.8389657,1.0,85.344635
83,0.8693107,1.0,85.344635
84,0.8943666,1.0,85.344635
85,0.91491437,1.0,85.344635
86,0.9316671,0.99999976,85.344635
