,action_0,action_1,action_2,cumulative_reward
0,-0.0008432898,0.84828365,-0.004792045,1002.2718
1,-0.0011128468,0.84823966,0.0007315831,1002.2718
2,0.00018237441,0.8480187,-0.00028121896,1002.2718
3,0.00085950224,0.8476186,-0.005678383,1002.2718
4,0.0048037064,0.84703654,1.1454189e-05,1002.2718
5,0.006254694,0.84626937,-0.00092732394,1002.2718
6,0.0046426137,0.8453135,-0.0012661942,1002.2718
7,0.0059433654,0.8441646,-0.00029184934,1002.2718
8,0.005313203,0.84281766,-0.00039594606,1002.2718
9,0.005238197,0.8412664,-0.00059994095,1002.2718
10,0.007238602,0.8395039,-0.0010266057,1002.2718
11,0.007891793,0.83752215,-0.0016525177,1002.2718
12,0.010833992,0.83531183,0.0031724088,1002.2718
13,0.0164753,0.8328632,0.008972928,1002.2718
14,0.0050359713,0.8301718,-0.01488485,1002.2718
15,0.012912156,0.8272695,-0.0063573066,1002.2718
16,0.003296754,0.8242543,-0.017785165,1002.2718
17,0.011401964,0.82129943,0.0030576673,1002.2718
18,0.011331739,0.818649,0.0063878177,1002.2718
19,0.0037012338,0.8165664,2.952253e-05,1002.2718
20,0.0036492448,0.81526804,-0.00084331253,1002.2718
21,0.006867442,0.814873,0.00019301951,1002.2718
22,0.0040753987,0.81538355,-0.005228003,1002.2718
23,0.003153677,0.8166975,-0.0011475517,1002.2718
24,0.0042502647,0.8186448,-0.0006166737,1002.2718
25,0.0034079684,0.82102615,-0.0066859527,1002.2718
26,0.0026547113,0.82364535,-0.0018246437,1002.2718
27,0.0030658378,0.82632446,-0.0006584208,1002.2718
28,0.0011781007,0.82891196,-0.010276515,1002.2718
29,0.0024704414,0.8312924,-0.0019677628,1002.2718
30,0.0019442331,0.83339953,0.002158127,1002.2718
31,0.001175646,0.8352182,-0.005065782,1002.2718
32,0.002310183,0.83677006,-0.0026048396,1002.2718
33,0.0017671832,0.8380894,4.4547585e-05,1002.2718
34,0.0004544122,0.83919656,-0.0030550556,1002.2718
35,0.002364184,0.84008163,-0.00049385446,1002.2718
36,0.00038808733,0.8407034,-0.010782479,1002.2718
37,5.734348e-05,0.84100366,-0.000762731,1002.2718
38,0.002173055,0.84092885,0.0006033153,1002.2718
39,0.0005814009,0.8404504,-0.05001614,1002.2718
40,0.00039921392,0.8395775,-0.0058325063,1002.2718
41,0.0023980967,0.83835566,-0.02315712,1002.2718
42,0.0016697429,0.8368573,-0.04018706,1002.2718
43,0.0006864024,0.83516526,-0.0061945883,1002.2718
44,0.0009145033,0.8333608,-0.015856095,1002.2718
45,0.0036017364,0.8315147,0.0024211742,1002.2718
46,-0.0003879704,0.8296859,0.014488952,1002.2718
47,0.00047223037,0.8279207,-0.003320182,1002.2718
48,0.001495795,0.8262551,0.0008506437,1002.2718
49,-3.913561e-05,0.8247165,0.0014278073,1002.2718
50,0.0013397612,0.82332987,0.006048502,1002.2718
51,0.0018442813,0.82212776,0.0032571491,1002.2718
52,0.0018168953,0.8211783,0.007635028,1002.2718
53,0.001739391,0.82057244,0.0031955137,1002.2718
54,0.0030322326,0.82039243,0.003912114,1002.2718
55,0.0016431349,0.8206823,0.0037766183,1002.2718
56,0.0015754882,0.82142854,0.000772444,1002.2718
57,0.0025297722,0.8225607,-0.0011300085,1002.2718
58,0.0012437577,0.82396716,0.00045813748,1002.2718
59,0.001998991,0.82551825,0.00037047052,1002.2718
60,0.0029957464,0.8270939,0.001132426,1002.2718
61,0.0014682334,0.8286053,-0.0008291467,1002.2718
62,0.0022853364,0.8300051,0.0013356052,1002.2718
63,0.002065661,0.8312827,0.0016743105,1002.2718
64,0.000876517,0.83244896,0.00063798827,1002.2718
65,0.0024408556,0.8335174,0.00415478,1002.2718
66,0.0015356861,0.83448887,0.000892429,1002.2718
67,0.00056505384,0.8353449,0.004109439,1002.2718
68,0.0024738708,0.8360505,0.0074139573,1002.2718
69,0.0012857261,0.8365621,-0.004558662,1002.2718
70,0.00042088705,0.8368401,0.0042145033,1002.2718
71,0.002142702,0.83685774,0.0089652985,1002.2718
72,0.0013158668,0.83660746,-0.0051259315,1002.2718
73,0.0002693568,0.8361013,0.009681485,1002.2718
74,0.0014879904,0.8353683,0.010452807,1002.2718
75,0.0015337772,0.8344488,-0.00025983408,1002.2718
76,0.00036681892,0.833389,0.016907137,1002.2718
77,0.0013247326,0.8322347,0.008361519,1002.2718
78,0.0020764733,0.83102846,0.002202707,1002.2718
79,0.0008741384,0.8298083,0.017672041,1002.2718
80,0.0014511601,0.82860726,0.003935962,1002.2718
81,0.0027380853,0.82745564,0.003563201,1002.2718
82,0.0013318213,0.8263829,0.016517,1002.2718
83,0.0014865204,0.825418,0.0035251332,1002.2718
84,0.002974009,0.8245907,0.0054482454,1002.2718
85,0.001183379,0.82392913,0.01309364,1002.2718
86,0.0015584318,0.82345784,0.00493579,1002.2718
87,0.0023308098,0.8231999,0.0044962117,1002.2718
88,0.0006095617,0.8231773,0.012528525,1002.2718
89,0.0012124869,0.8234004,0.006424357,1002.2718
90,0.0019532877,0.82386035,0.0039416314,1002.2718
91,0.0007777792,0.8245266,0.010917136,1002.2718
92,0.0016051499,0.8253513,0.0071687275,1002.2718
93,0.0022772576,0.82628036,0.0055752853,1002.2718
94,0.0009130616,0.82726496,0.011255085,1002.2718
95,0.0019148084,0.82826763,0.009936354,1002.2718
96,0.00071617134,0.82926285,-0.00820496,1002.2718
97,0.00025596473,0.83023274,0.0032391883,1002.2718
98,0.00259133,0.83116144,0.019407181,1002.2718
