,action_0,action_1,action_2,cumulative_reward
0,0.09950306,-0.002439373,0.0016293122,1029.6948
1,0.09985874,-0.11150048,-0.118440196,1029.6948
2,0.10092216,0.1750248,0.34733027,1029.6948
3,0.101351246,0.082711816,-0.48098177,1029.6948
4,0.10146256,-0.6239658,0.35332352,1029.6948
5,0.10022541,0.22416434,-0.19681653,1029.6948
6,0.099172994,-0.3587926,-0.056411836,1029.6948
7,0.09856129,0.13581103,0.21643126,1029.6948
8,0.09853968,0.4844653,-0.14272393,1029.6948
9,0.099565364,-0.33492666,-0.07598036,1029.6948
10,0.09935692,0.21239287,0.41126305,1029.6948
11,0.09845649,0.31474352,-0.49929664,1029.6948
12,0.098853596,-0.6467974,0.29595494,1029.6948
13,0.09821038,0.5426859,0.099115685,1029.6948
14,0.09795585,-0.44600418,-0.5927833,1029.6948
15,0.09881828,-0.5446997,0.4325162,1029.6948
16,0.09845628,0.74982685,0.056753255,1029.6948
17,0.099195786,-0.60204864,-0.7075476,1029.6948
18,0.1010057,-0.61109895,0.50335,1029.6948
19,0.10092773,0.7490896,0.10270031,1029.6948
20,0.101235874,-0.43081453,-0.66739666,1029.6948
21,0.102727994,-0.62752163,0.43157876,1029.6948
22,0.10253244,0.72104174,0.24276182,1029.6948
23,0.10186426,-0.27660728,-0.65989083,1029.6948
24,0.10259877,-0.5016166,0.5043698,1029.6948
25,0.10217902,0.5516493,-0.1372271,1029.6948
26,0.10237308,-0.360663,-0.18451995,1029.6948
27,0.10163031,0.034642108,0.35923725,1029.6948
28,0.10112367,0.58096147,-0.16493116,1029.6948
29,0.10231655,-0.41358325,-0.12018828,1029.6948
30,0.102405176,0.19825707,0.49657083,1029.6948
31,0.10185935,0.44472897,-0.26722425,1029.6948
32,0.10294864,-0.5113965,0.04891405,1029.6948
33,0.10288444,0.3265291,0.40654132,1029.6948
34,0.10221631,0.19940372,-0.4817412,1029.6948
35,0.102887474,-0.6024079,0.3596376,1029.6948
36,0.10249158,0.5590241,0.08645137,1029.6948
37,0.10238176,-0.4949126,-0.54065585,1029.6948
38,0.102739334,-0.52894765,0.6371215,1029.6948
39,0.10157106,0.82001173,-0.11290494,1029.6948
40,0.101742305,-0.49281538,-0.48730808,1029.6948
41,0.10171897,-0.18991765,0.70267767,1029.6948
42,0.10031038,0.8694233,-0.23626679,1029.6948
43,0.100755006,-0.976136,-0.85123795,1029.6948
44,0.100810505,-0.47558752,0.91431123,1029.6948
45,0.09912039,0.9927124,0.6422441,1029.6948
46,0.09967816,-0.5894219,-0.9463576,1029.6948
47,0.10126695,0.12521411,0.84180504,1029.6948
48,0.10088918,0.793245,-0.2885055,1029.6948
49,0.09979397,-0.9606833,-0.705922,1029.6948
50,0.09741543,-0.81343734,0.5929574,1029.6948
51,0.09404927,0.93569005,0.30133286,1029.6948
52,0.09373085,-0.41114426,-0.8840691,1029.6948
53,0.09766474,-0.64388996,0.332035,1029.6948
54,0.100432076,0.6151231,0.25564942,1029.6948
55,0.10152142,-0.11029214,-0.48045337,1029.6948
56,0.10199119,-0.21452789,0.47089174,1029.6948
57,0.101430856,0.75725114,-0.07620338,1029.6948
58,0.102094784,-0.92915547,-0.77235144,1029.6948
59,0.10150543,-0.72411925,0.6094059,1029.6948
60,0.09932154,0.96004486,0.45703283,1029.6948
61,0.098082475,-0.19250259,-0.8249025,1029.6948
62,0.10009665,-0.561489,0.61685866,1029.6948
63,0.10048144,0.9278276,0.46117416,1029.6948
64,0.100118965,-0.77147126,-0.8575416,1029.6948
65,0.098606154,0.45733324,0.930504,1029.6948
66,0.09655778,0.20286085,-0.6274331,1029.6948
67,0.09589603,-0.85879487,0.19112086,1029.6948
68,0.09415553,0.068188876,0.09314818,1029.6948
69,0.09150106,0.36831173,-0.052526895,1029.6948
70,0.09054595,-0.35452735,-0.39222887,1029.6948
71,0.09080892,-0.19352767,0.44905657,1029.6948
72,0.09125569,0.7665257,-0.09410479,1029.6948
73,0.09284233,-0.34725392,-0.36529595,1029.6948
74,0.09319531,-0.06982585,0.5210679,1029.6948
75,0.09237154,0.7514821,-0.3006083,1029.6948
76,0.09317611,-0.68842924,-0.3446404,1029.6948
77,0.09386492,-0.01722213,0.5561188,1029.6948
78,0.09336651,0.85214627,-0.30716175,1029.6948
